action,rack_id,hardware_id,finish_time,e_self_it,e_self_cooling,start_time,computing_time,qos,energy_consumption
2,0,11,236.0,139.16766264199998,1.3916766264199998,231.0,0.035798463,0.146947,2.980562943
2,0,12,237.0,48.139997232,0.48139997232,234.0,0.0267817,0.334187,2.535316654
0,0,1,330.0,17336.816148436,173.36816148436,11.0,0.378377307,0.42951300000000003,22.02489374
2,0,2,331.0,10135.405122713999,101.35405122713999,15.0,0.040369528,0.16963499999999998,4.149884927
2,0,1,355.0,10721.323622003,107.21323622003,13.0,0.040369528,0.175407,4.149884927
2,0,0,355.0,9217.863004615,92.17863004614999,12.0,0.040369528,0.22192699999999999,4.149884927
2,0,4,366.0,8569.833161331999,85.69833161332,17.0,0.040369528,0.257251,4.149884927
2,0,3,366.0,10380.511812597997,103.80511812597997,15.0,0.040369528,0.191323,4.149884927
2,0,5,366.0,8091.559455457,80.91559455457,18.0,0.040369528,0.282564,4.149884927
0,0,6,461.0,12769.300005402,127.69300005402,106.0,0.215241714,0.303624,8.623915022
2,0,9,466.0,11080.805029211999,110.80805029211999,112.0,0.040783417,0.144809,3.493269943
2,0,11,511.0,7694.171467271999,76.94171467272,239.0,0.028054602,0.10001499999999999,2.109958108
2,0,13,515.0,7548.436165071999,75.48436165071999,253.0,0.028054602,0.09725299999999999,2.109958108
2,0,7,661.0,30159.152470026,301.59152470026004,40.0,0.040783417,0.079997,3.493269943
2,0,16,673.0,11665.962138253997,116.65962138253997,308.0,0.040783417,0.140491,3.493269943
2,0,12,830.0,14468.998834302001,144.68998834302002,239.0,0.040783417,0.213002,3.493269943
0,0,0,933.0,48681.429341015995,486.81429341015996,4.0,0.12593318,0.132543,6.773681904
2,1,5,1025.0,198.506337337,1.98506337337,1018.0,0.035798463,0.142474,2.980562943
2,1,7,1025.0,87.69672288599999,0.8769672288599999,1022.0,0.035798463,0.135606,2.980562943
2,1,8,1025.0,79.828987947,0.7982898794700001,1022.0,0.035798463,0.150068,2.980562943
0,0,0,1026.0,113.78799132,1.1378799132000001,1022.0,0.168585066,0.172817,4.808776556
2,1,6,1026.0,105.56445782499999,1.05564457825,1022.0,0.035798463,0.156112,2.980562943
2,1,5,1050.0,603.160319496,6.031603194960001,1026.0,0.008844684,0.06448999999999999,1.064684258
0,0,0,1051.0,1287.900684654,12.879006846540001,1027.0,0.449792373,0.502575,25.82014818
2,1,6,1053.0,398.72497577999997,3.9872497578,1029.0,0.0267817,0.342498,2.535316654
0,1,1,1062.0,38581.259850696006,385.81259850696006,329.0,0.12593318,0.131378,6.773681904
0,1,3,1087.0,16391.411846431,163.91411846431,541.0,0.008672056,0.020436000000000003,0.307646299
2,1,0,1152.0,12757.431746553002,127.57431746553003,759.0,0.040783417,0.137345,3.493269943
0,1,0,1190.0,25398.952023812,253.98952023811998,324.0,0.008672056,0.024683,0.307646299
0,1,6,1201.0,17683.145770900002,176.83145770900003,604.0,0.008672056,0.022699,0.307646299
0,0,1,1205.0,26865.082450992002,268.65082450992,334.0,0.008672056,0.016964,0.307646299
2,0,2,1205.0,51485.077763402005,514.85077763402,334.0,0.025547585,0.028406999999999998,1.650573132
0,1,2,1205.0,25794.534652388,257.94534652388,334.0,0.008672056,0.022732,0.307646299
2,0,19,1205.0,49231.995652972,492.31995652972,334.0,0.025547585,0.029986000000000002,1.650573132
0,1,7,1213.0,30172.042736743995,301.72042736744,622.0,0.12593318,0.139679,6.773681904
0,0,7,1264.0,32010.882385639998,320.10882385639997,133.0,0.168585066,0.184773,4.808776556
0,0,0,1419.0,155.469717786,1.5546971778599998,1415.0,0.215241714,0.223593,8.623915022
2,1,9,1421.0,79.828987947,0.7982898794700001,1418.0,0.035798463,0.154593,2.980562943
0,0,8,1466.0,49881.814569072,498.81814569072,221.0,0.215241714,0.215248,8.623915022
2,0,9,1546.0,24488.024287591998,244.88024287591998,719.0,0.035798463,0.133719,2.980562943
2,1,15,1551.0,2188.5237747919996,21.885237747919998,1471.0,0.028054602,0.105359,2.109958108
2,0,12,1631.0,19719.618109455998,197.19618109456,898.0,0.0267817,0.134131,2.535316654
2,1,9,1680.0,6650.577219983999,66.50577219984,1439.0,0.028054602,0.10393800000000002,2.109958108
0,0,6,1783.0,48760.838860836004,487.60838860836003,518.0,0.215241714,0.24128899999999998,8.623915022
2,2,3,1817.0,25.735469877999996,0.25735469877999995,1816.0,0.035798463,0.158156,2.980562943
2,1,11,1900.0,15343.419577447998,153.43419577447997,1458.0,0.028054602,0.074015,2.109958108
2,0,1,1903.0,31823.137000583,318.23137000583,563.0,0.040783417,0.224396,3.493269943
0,0,4,1949.0,97772.62443326002,977.7262443326002,52.0,0.449792373,0.553055,25.82014818
2,0,13,2028.0,39821.575997396,398.21575997396,745.0,0.035798463,0.124655,2.980562943
2,1,2,2028.0,36334.607588035,363.34607588035004,806.0,0.035798463,0.132898,2.980562943
2,2,4,2041.0,2615.494406672,26.15494406672,1943.0,0.028054602,0.10957599999999999,2.109958108
2,0,15,2073.0,44421.621443209995,444.21621443209995,298.0,0.035798463,0.174518,2.980562943
0,1,4,2141.0,46047.74897406901,460.4774897406901,581.0,0.008672056,0.023359,0.307646299
