action,rack_id,hardware_id,finish_time,e_self_it,e_self_cooling,start_time,computing_time,qos,energy_consumption
2,1,0,238.0,170.14828914599997,1.7014828914599998,232.0,0.035798463,0.14130299999999998,2.980562943
2,0,19,265.0,1014.0026264409998,10.140026264409999,231.0,0.035798463,0.131833,2.980562943
2,0,6,331.0,11417.840550928999,114.17840550928999,16.0,0.040369528,0.142715,4.149884927
2,0,3,340.0,7126.067715703999,71.26067715703999,14.0,0.040369528,0.315724,4.149884927
0,0,0,355.0,19524.014534428,195.24014534428,10.0,0.378377307,0.39834899999999995,22.02489374
2,0,0,355.0,7460.900060172,74.60900060172,12.0,0.040369528,0.31866700000000003,4.149884927
0,0,1,355.0,20142.304141118002,201.42304141118004,12.0,0.378377307,0.372241,22.02489374
2,0,1,355.0,7663.194301109999,76.63194301109999,12.0,0.040369528,0.303334,4.149884927
2,0,2,355.0,9004.330194736,90.04330194735999,12.0,0.040369528,0.23041,4.149884927
2,0,7,366.0,7681.9862149929995,76.81986214993,17.0,0.040369528,0.311867,4.149884927
0,0,2,366.0,17154.036531554,171.54036531554001,17.0,0.378377307,0.526125,22.02489374
2,0,4,366.0,7263.682026293999,72.63682026293999,15.0,0.040369528,0.35018499999999997,4.149884927
2,0,5,366.0,8679.74171286,86.79741712859999,15.0,0.040369528,0.254269,4.149884927
2,0,1,565.0,4051.5475221039997,40.51547522104,422.0,0.028054602,0.099777,2.109958108
2,0,11,661.0,20861.136435566,208.61136435566002,38.0,0.040783417,0.131354,3.493269943
0,1,0,674.0,3210.78706244,32.1078706244,561.0,0.168585066,0.176112,4.808776556
2,0,15,738.0,15482.695791663997,154.82695791663997,137.0,0.028054602,0.11605499999999999,2.109958108
2,0,19,768.0,18762.140262840996,187.62140262840995,279.0,0.040369528,0.13203800000000002,4.149884927
2,0,16,782.0,14638.255141621,146.38255141621002,175.0,0.040783417,0.21856199999999998,3.493269943
2,0,0,874.0,14846.254665304,148.46254665304002,365.0,0.028054602,0.095436,2.109958108
2,0,15,985.0,3359.4022498420004,33.59402249842,813.0,0.0267817,0.237625,2.535316654
0,0,5,1017.0,44051.365503791996,440.51365503792,165.0,0.12593318,0.13613499999999998,6.773681904
2,1,7,1025.0,79.828987947,0.7982898794700001,1022.0,0.035798463,0.157421,2.980562943
2,1,9,1043.0,315.52747474200004,3.1552747474200005,1028.0,0.0267817,0.203335,2.535316654
2,1,7,1046.0,323.78247958599997,3.23782479586,1027.0,0.0267817,0.318344,2.535316654
2,1,8,1050.0,354.71248097,3.5471248097,1027.0,0.0267817,0.415386,2.535316654
0,0,3,1074.0,31553.150799225,315.53150799225,25.0,0.008672056,0.020144,0.307646299
2,1,2,1190.0,56666.692570902,566.66692570902,324.0,0.025547585,0.025166,1.650573132
2,1,3,1190.0,52509.302670542005,525.09302670542,324.0,0.025547585,0.027551999999999997,1.650573132
0,0,7,1205.0,26399.737641083,263.99737641083,334.0,0.008672056,0.019066999999999997,0.307646299
0,0,8,1205.0,25693.297709811995,256.93297709812,334.0,0.008672056,0.023487,0.307646299
2,0,6,1205.0,57788.127283478,577.88127283478,334.0,0.025547585,0.024759,1.650573132
0,0,9,1205.0,25700.693265682003,257.00693265682,334.0,0.008672056,0.02343,0.307646299
0,0,2,1245.0,28052.11549538,280.5211549538,470.0,0.215241714,0.296912,8.623915022
2,0,9,1262.0,33839.439030794,338.39439030794,29.0,0.008844684,0.055959,1.064684258
2,1,2,1269.0,1942.047274784,19.420472747839998,1197.0,0.028054602,0.107732,2.109958108
2,0,14,1364.0,24586.223245779995,245.86223245779996,55.0,0.0267817,0.258171,2.535316654
2,1,3,1393.0,6509.141989231999,65.09141989231999,1202.0,0.028054602,0.075954,2.109958108
2,1,3,1504.0,1750.453137416,17.50453137416,1440.0,0.028054602,0.105401,2.109958108
0,0,5,1588.0,16298.032677545001,162.98032677545,1038.0,0.008672056,0.022619,0.307646299
2,0,7,1593.0,29865.529636519997,298.6552963652,715.0,0.035798463,0.109197,2.980562943
2,1,6,1615.0,13909.680601659002,139.09680601659002,1021.0,0.040783417,0.22993400000000003,3.493269943
2,1,15,1620.0,10164.960035376,101.64960035376,1464.0,0.025547585,0.025291,1.650573132
2,1,12,1741.0,10160.459848466002,101.60459848466002,1355.0,0.040783417,0.18900699999999998,3.493269943
0,0,3,1773.0,30114.026475016,301.14026475016,1188.0,0.12593318,0.13733099999999998,6.773681904
2,1,19,1816.0,33.604997923999996,0.33604997923999996,1814.0,0.0267817,0.296419,2.535316654
2,0,14,1849.0,14795.35548182,147.9535548182,1400.0,0.040783417,0.13442300000000001,3.493269943
0,0,7,1862.0,8765.787387848,87.65787387848,1690.0,0.12593318,0.140126,6.773681904
2,1,14,1900.0,11033.324698119999,110.33324698119999,1458.0,0.028054602,0.122241,2.109958108
2,0,11,2028.0,35491.699202633,354.91699202633,745.0,0.035798463,0.148472,2.980562943
0,0,8,2062.0,17893.622785998003,178.93622785998002,1752.0,0.072351546,0.071512,4.150088693
2,0,4,2129.0,23247.878776544,232.47878776544,606.0,0.0267817,0.430626,2.535316654
2,0,15,2178.0,76575.761900542,765.75761900542,998.0,0.025547585,0.025414,1.650573132
2,0,8,2236.0,34727.82058073799,347.27820580737995,21.0,0.0267817,0.399278,2.535316654
2,1,17,2240.0,11635.281856786,116.35281856786,1498.0,0.0267817,0.398975,2.535316654
2,0,11,2249.0,5166.82406608,51.6682406608,2036.0,0.028054602,0.128281,2.109958108
0,0,8,2369.0,12159.052173568001,121.59052173568001,2121.0,0.12593318,0.15194000000000002,6.773681904
2,1,4,2415.0,61229.636545896006,612.29636545896,329.0,0.028054602,0.094528,2.109958108
2,1,9,2464.0,37296.04572101599,372.96045721015986,1306.0,0.028054602,0.082374,2.109958108
2,2,4,2519.0,209.769984776,2.09769984776,2508.0,0.0267817,0.24484899999999998,2.535316654
2,1,4,2523.0,362.73747059,3.6273747059,2506.0,0.0267817,0.19811199999999998,2.535316654
2,2,3,2528.0,323.3749827,3.233749827,2507.0,0.0267817,0.41578999999999994,2.535316654
2,1,9,2528.0,417.27246989800005,4.172724698980001,2506.0,0.0267817,0.252039,2.535316654
2,0,11,2565.0,7240.747646052,72.40747646052,2259.0,0.040369528,0.273952,4.149884927
2,0,15,2591.0,11264.080832421001,112.64080832421001,2198.0,0.040783417,0.16530699999999998,3.493269943
2,1,5,2786.0,53061.533873816996,530.61533873817,893.0,0.040369528,0.20776399999999998,4.149884927
2,1,9,2842.0,5847.2654122799995,58.472654122799995,2657.0,0.028054602,0.08464400000000001,2.109958108
2,2,4,2914.0,2865.08732527,28.6508732527,2742.0,0.0267817,0.340069,2.535316654
2,1,3,2927.0,21897.011249209998,218.9701124921,1557.0,0.0267817,0.37893899999999997,2.535316654
2,1,9,2928.0,2321.7567468449997,23.217567468449996,2844.0,0.035798463,0.148481,2.980562943
2,1,6,2976.0,32006.626913007996,320.06626913007995,1690.0,0.028054602,0.122873,2.109958108
