action,rack_id,hardware_id,finish_time,e_self_it,e_self_cooling,start_time,computing_time,qos,energy_consumption
2,0,7,87.0,802.111851672,8.02111851672,56.0,0.028054602,0.114896,2.109958108
2,0,15,234.0,54.942496194,0.54942496194,231.0,0.0267817,0.265303,2.535316654
2,0,15,237.0,113.922506016,1.13922506016,234.0,0.035798463,0.091171,2.980562943
2,0,0,330.0,8620.736419208999,86.20736419209,10.0,0.040369528,0.221117,4.149884927
2,0,1,355.0,7549.570042759,75.49570042759,11.0,0.040369528,0.313323,4.149884927
2,0,2,355.0,9970.847123661997,99.70847123661997,12.0,0.040369528,0.196364,4.149884927
0,0,0,366.0,18217.564483468,182.17564483467999,15.0,0.378377307,0.47039899999999996,22.02489374
2,0,3,366.0,8496.178420156999,84.96178420157,15.0,0.040369528,0.263625,4.149884927
2,0,16,389.0,1159.894932876,11.59894932876,317.0,0.0267817,0.369909,2.535316654
0,0,4,451.0,4807.308865923,48.073088659229995,290.0,0.008672056,0.021293,0.307646299
2,0,7,459.0,9340.823927156998,93.40823927156998,99.0,0.035798463,0.164398,2.980562943
2,0,6,459.0,6529.829627703999,65.29829627704,50.0,0.0267817,0.38007199999999997,2.535316654
2,0,14,539.0,9743.930571744,97.43930571744,221.0,0.028054602,0.088621,2.109958108
2,0,6,577.0,6388.355974884001,63.88355974884001,463.0,0.025547585,0.030302,1.650573132
2,1,2,630.0,164.90313251999999,1.6490313252,624.0,0.035798463,0.14962999999999999,2.980562943
0,0,7,654.0,12450.40633662,124.50406336620001,337.0,0.215241714,0.227981,8.623915022
2,1,1,690.0,2734.541516576,27.345415165760002,609.0,0.028054602,0.076941,2.109958108
2,1,2,727.0,2904.436722676,29.044367226760002,660.0,0.035798463,0.078626,2.980562943
2,0,15,728.0,28983.989749722,289.83989749722,260.0,0.025547585,0.026864,1.650573132
2,1,10,1023.0,117.135894325,1.17135894325,1019.0,0.040783417,0.157852,3.493269943
2,1,12,1024.0,43.604997923999996,0.43604997923999994,1021.0,0.0267817,0.43595600000000007,2.535316654
2,1,9,1025.0,164.90313251999999,1.6490313252,1019.0,0.035798463,0.149109,2.980562943
2,1,11,1025.0,128.67734939,1.2867734939,1020.0,0.035798463,0.16181199999999998,2.980562943
0,1,1,1045.0,521.7898305530001,5.217898305530001,1028.0,0.008672056,0.017496,0.307646299
2,1,9,1046.0,469.7256545839999,4.697256545839999,1026.0,0.040369528,0.27676799999999996,4.149884927
2,1,10,1046.0,642.0503783459999,6.420503783459999,1026.0,0.040369528,0.169196,4.149884927
2,1,5,1047.0,9099.991589799001,90.99991589799002,720.0,0.035798463,0.147067,2.980562943
2,1,11,1047.0,651.0216871160001,6.510216871160001,1027.0,0.008844684,0.043282999999999995,1.064684258
2,1,12,1053.0,217.094988236,2.17094988236,1039.0,0.0267817,0.409638,2.535316654
2,0,9,1065.0,27910.979766946,279.10979766945997,65.0,0.0267817,0.126594,2.535316654
2,0,8,1070.0,29733.250528416,297.33250528416,60.0,0.028054602,0.09410299999999999,2.109958108
2,0,2,1074.0,10367.016911453999,103.67016911453999,423.0,0.0267817,0.382653,2.535316654
2,1,9,1148.0,1498.327419382,14.98327419382,1051.0,0.0267817,0.414912,2.535316654
2,0,17,1190.0,50116.710831912,501.16710831912,324.0,0.025547585,0.029142,1.650573132
2,0,1,1201.0,22758.593540767997,227.58593540767998,377.0,0.035798463,0.148835,2.980562943
2,0,14,1201.0,36116.657166738005,361.1665716673801,604.0,0.025547585,0.027627,1.650573132
0,0,5,1204.0,26418.357494832002,264.18357494832003,334.0,0.008672056,0.018821,0.307646299
0,0,6,1205.0,25561.821161012,255.61821161012003,334.0,0.008672056,0.024546000000000002,0.307646299
2,0,10,1264.0,40549.12561163699,405.4912561163699,133.0,0.035798463,0.101444,2.980562943
2,1,2,1265.0,7489.600525583,74.89600525582999,924.0,0.040369528,0.31293200000000004,4.149884927
2,0,2,1329.0,7664.553857391999,76.64553857391999,1081.0,0.028054602,0.087495,2.109958108
2,1,3,1454.0,22801.537929288,228.01537929288,665.0,0.028054602,0.09679199999999999,2.109958108
0,1,2,1484.0,17987.670069358002,179.87670069358003,1031.0,0.215241714,0.22082399999999996,8.623915022
0,0,7,1517.0,38266.886249425996,382.66886249425994,802.0,0.449792373,0.513103,25.82014818
2,0,5,1595.0,44948.827297891,449.48827297891006,42.0,0.040369528,0.197747,4.149884927
2,0,0,1697.0,23438.450983482,234.38450983482,347.0,0.0267817,0.307949,2.535316654
2,0,19,1697.0,23155.013526732,231.55013526732,347.0,0.0267817,0.316984,2.535316654
2,1,13,1736.0,18431.650204014,184.31650204014,1040.0,0.040783417,0.187195,3.493269943
2,0,5,1785.0,6056.918395807999,60.569183958079996,1603.0,0.028054602,0.078571,2.109958108
2,0,19,1809.0,2192.800263808,21.928002638080002,1739.0,0.028054602,0.085737,2.109958108
2,0,5,1817.0,188.01602408500003,1.8801602408500002,1810.0,0.035798463,0.153852,2.980562943
2,0,0,1826.0,3081.198264872,30.81198264872,1713.0,0.035798463,0.15187799999999999,2.980562943
0,0,8,1870.0,38792.799249478005,387.92799249478,866.0,0.215241714,0.239554,8.623915022
2,1,4,1900.0,31490.033787747,314.90033787747,676.0,0.040783417,0.196181,3.493269943
2,1,6,1902.0,21023.258591087997,210.23258591087998,723.0,0.0267817,0.28949899999999995,2.535316654
2,1,0,2075.0,37180.595707127,371.80595707127003,609.0,0.040783417,0.200847,3.493269943
2,0,1,2077.0,17628.537214808002,176.28537214808003,1401.0,0.028054602,0.113771,2.109958108
2,0,19,2091.0,336.04997923999997,3.3604997923999997,2071.0,0.0267817,0.332517,2.535316654
2,1,0,2212.0,114.41999169600001,1.1441999169600001,2206.0,0.0267817,0.245259,2.535316654
2,1,2,2214.0,190.638602398,1.90638602398,2207.0,0.035798463,0.149397,2.980562943
2,0,17,2311.0,18394.115797754002,183.94115797754003,1736.0,0.040783417,0.140279,3.493269943
2,0,18,2316.0,51291.967247183,512.91967247183,325.0,0.040783417,0.195745,3.493269943
0,0,4,2404.0,92813.771839022,928.13771839022,720.0,0.449792373,0.48515699999999995,25.82014818
2,1,10,2461.0,21767.931310105996,217.67931310105996,1064.0,0.0267817,0.406121,2.535316654
0,1,4,2600.0,58881.234590432,588.8123459043201,1116.0,0.215241714,0.22133899999999998,8.623915022
2,1,13,2605.0,546.499638515,5.46499638515,2591.0,0.035798463,0.090166,2.980562943
0,1,3,2615.0,84675.59073198799,846.75590731988,1086.0,0.378377307,0.41480200000000006,22.02489374
0,1,6,2615.0,63203.25940870101,632.0325940870101,1400.0,0.072351546,0.0872,4.150088693
2,1,12,2616.0,758.4949605559999,7.584949605559999,2566.0,0.0267817,0.43784399999999996,2.535316654
2,0,9,2642.0,41928.129390644,419.28129390644,1091.0,0.040369528,0.21993600000000002,4.149884927
2,0,5,2651.0,17496.571099737997,174.96571099737997,1819.0,0.0267817,0.20554299999999998,2.535316654
2,0,18,2775.0,9844.54126968,98.44541269679999,2457.0,0.040783417,0.147197,3.493269943
2,0,13,2821.0,56938.877036695994,569.38877036696,187.0,0.040369528,0.32245799999999997,4.149884927
2,1,2,2906.0,12639.396587598001,126.39396587598002,2240.0,0.0267817,0.25250300000000003,2.535316654
2,0,10,2971.0,39403.351578152004,394.03351578152007,1588.0,0.028054602,0.09893400000000001,2.109958108
0,2,0,2990.0,25049.573665118,250.49573665118,2148.0,0.008672056,0.021912,0.307646299
0,0,8,3006.0,26948.331228073,269.48331228073,2120.0,0.008672056,0.018609,0.307646299
0,1,8,3006.0,26065.301857195,260.65301857195004,2120.0,0.008672056,0.024033000000000002,0.307646299
0,1,9,3006.0,26747.254281252004,267.47254281252003,2120.0,0.008672056,0.019617,0.307646299
0,1,7,3121.0,36597.8860992,365.97886099199997,1826.0,0.168585066,0.18821,4.808776556
2,0,17,3171.0,19166.333690198,191.66333690198002,2404.0,0.040783417,0.205823,3.493269943
2,1,4,3237.0,34547.23735961,345.4723735961,2266.0,0.040369528,0.146447,4.149884927
2,0,5,3292.0,9376.086971685,93.76086971685,2862.0,0.040369528,0.317254,4.149884927
2,0,5,3360.0,2214.270868208,22.142708682080002,3297.0,0.028054602,0.072725,2.109958108
2,0,6,3395.0,178109.69898238403,1781.0969898238402,583.0,0.025547585,0.026155,1.650573132
2,1,14,3418.0,6146.020060907001,61.46020060907001,3161.0,0.040783417,0.22159600000000002,3.493269943
2,0,19,3445.0,30714.752828057004,307.14752828057004,2135.0,0.040783417,0.22942800000000002,3.493269943
2,1,11,3483.0,66192.510800707,661.92510800707,1109.0,0.040783417,0.17253800000000002,3.493269943
2,1,3,3486.0,31043.548698117003,310.43548698117,2211.0,0.040783417,0.21501900000000002,3.493269943
0,0,1,3488.0,104189.65808539302,1041.8965808539301,27.0,0.008672056,0.020023,0.307646299
2,1,10,3500.0,27172.63982051,271.7263982051,2559.0,0.008844684,0.051715,1.064684258
0,1,2,3606.0,79955.84075666801,799.5584075666801,1491.0,0.215241714,0.256471,8.623915022
2,0,6,3708.0,7571.57109042,75.7157109042,3426.0,0.040783417,0.18304,3.493269943
2,0,9,3720.0,24708.648473299,247.08648473299,2873.0,0.040783417,0.160931,3.493269943
0,1,3,3720.0,33408.918152538,334.08918152537996,2873.0,0.215241714,0.22520300000000001,8.623915022
2,1,9,3743.0,25642.270393898,256.42270393898,2559.0,0.0267817,0.194486,2.535316654
2,0,10,3755.0,18382.978184601998,183.82978184601998,3112.0,0.040783417,0.165955,3.493269943
