action,rack_id,hardware_id,finish_time,e_self_it,e_self_cooling,start_time,computing_time,qos,energy_consumption
0,0,4,235.0,85.23460228,0.8523460228,232.0,0.168585066,0.173762,4.808776556
2,0,13,235.0,141.819380509,1.4181938050900003,231.0,0.040783417,0.119369,3.493269943
2,0,14,236.0,56.716096381999996,0.56716096382,234.0,0.035798463,0.135961,2.980562943
0,0,5,237.0,141.91581552,1.4191581551999999,232.0,0.168585066,0.176769,4.808776556
0,0,0,331.0,18800.892031879997,188.00892031879997,11.0,0.378377307,0.371909,22.02489374
2,0,1,355.0,8428.686040863,84.28686040863,10.0,0.040369528,0.25955100000000003,4.149884927
2,0,2,355.0,9978.339502955998,99.78339502955998,12.0,0.040369528,0.196166,4.149884927
2,0,3,355.0,7480.8695773479985,74.80869577347998,13.0,0.040369528,0.315292,4.149884927
2,0,4,366.0,8502.401747686,85.02401747686001,17.0,0.040369528,0.260694,4.149884927
0,0,1,366.0,20674.477905132,206.74477905132,18.0,0.378377307,0.364641,22.02489374
2,1,1,629.0,79.366972368,0.7936697236800001,626.0,0.040783417,0.18093900000000002,3.493269943
2,0,11,632.0,10017.954453087,100.17954453087,200.0,0.040369528,0.283982,4.149884927
2,0,11,913.0,8518.506912367999,85.18506912368,644.0,0.028054602,0.084414,2.109958108
2,1,13,1024.0,149.167662642,1.49167662642,1018.0,0.035798463,0.173104,2.980562943
0,0,7,1025.0,424.4707520399999,4.2447075203999995,1010.0,0.168585066,0.183783,4.808776556
0,0,8,1026.0,113.36242648,1.1336242648,1022.0,0.168585066,0.175157,4.808776556
2,0,14,1030.0,15650.793728795998,156.50793728795998,298.0,0.0267817,0.199193,2.535316654
2,1,8,1128.0,4640.471099040001,46.40471099040001,953.0,0.028054602,0.110723,2.109958108
2,0,15,1190.0,50355.038148108004,503.55038148108,325.0,0.025547585,0.028935000000000002,1.650573132
0,0,4,1190.0,27347.680995557002,273.47680995557005,324.0,0.008672056,0.014728,0.307646299
2,0,17,1204.0,50225.07059873,502.2507059873,334.0,0.025547585,0.029227999999999997,1.650573132
2,0,16,1205.0,52290.04889511601,522.9004889511601,334.0,0.025547585,0.027882,1.650573132
2,0,8,1264.0,29473.977395837996,294.73977395837994,133.0,0.035798463,0.16328900000000002,2.980562943
2,1,13,1313.0,5759.819397244999,57.59819397244999,1095.0,0.035798463,0.159641,2.980562943
2,1,3,1327.0,16688.449055488,166.88449055488,788.0,0.028054602,0.087262,2.109958108
2,1,16,1421.0,149.657975894,1.49657975894,1416.0,0.035798463,0.128523,2.980562943
2,0,3,1424.0,13829.83673707,138.2983673707,541.0,0.0267817,0.400403,2.535316654
2,1,7,1610.0,19235.350890356003,192.35350890356003,912.0,0.040783417,0.175714,3.493269943
2,1,5,1667.0,16144.326312181998,161.44326312182,831.0,0.0267817,0.24347800000000003,2.535316654
2,0,11,1693.0,21218.900890262998,212.18900890262998,922.0,0.035798463,0.149677,2.980562943
0,0,6,1742.0,54989.080937664,549.89080937664,662.0,0.378377307,0.488991,22.02489374
2,0,16,1768.0,9237.329281704,92.37329281704,1315.0,0.0267817,0.218175,2.535316654
2,1,4,1799.0,28313.137000583003,283.13137000583004,810.0,0.040783417,0.165621,3.493269943
2,1,4,1816.0,77.206409634,0.77206409634,1813.0,0.035798463,0.16359100000000001,2.980562943
2,0,16,1817.0,120.96502277900001,1.20965022779,1812.0,0.040783417,0.21101799999999998,3.493269943
2,2,3,1817.0,110.80961445099999,1.10809614451,1813.0,0.035798463,0.146763,2.980562943
2,2,4,1817.0,87.69672288599999,0.8769672288599999,1814.0,0.035798463,0.134967,2.980562943
2,0,1,1904.0,35293.924841525004,352.93924841525006,357.0,0.040783417,0.24076999999999998,3.493269943
2,1,5,1933.0,6902.91255516,69.0291255516,1690.0,0.028054602,0.099375,2.109958108
2,1,4,1974.0,3871.916987695,38.71916987695,1853.0,0.035798463,0.11909700000000001,2.980562943
0,0,5,2177.0,47248.735893752,472.48735893751996,621.0,0.008672056,0.018823,0.307646299
2,2,13,2212.0,193.26118071099998,1.9326118071099998,2205.0,0.035798463,0.147202,2.980562943
2,2,15,2212.0,74.58383132099999,0.7458383132099999,2209.0,0.035798463,0.16805499999999998,2.980562943
2,0,15,2213.0,16740.46147757,167.4046147757,1209.0,0.0267817,0.33974499999999996,2.535316654
0,0,5,2214.0,226.72485296,2.2672485296,2206.0,0.168585066,0.180496,4.808776556
2,1,2,2304.0,24844.753690044,248.44753690043999,678.0,0.0267817,0.42943100000000006,2.535316654
2,2,3,2323.0,11968.816001297,119.68816001297,1857.0,0.040369528,0.238781,4.149884927
2,0,8,2343.0,17640.523951619998,176.4052395162,1266.0,0.0267817,0.355417,2.535316654
2,1,15,2411.0,26127.726368903994,261.27726368903996,1405.0,0.028054602,0.11452999999999999,2.109958108
2,1,2,2415.0,2573.1708627119997,25.731708627119996,2313.0,0.028054602,0.120046,2.109958108
0,0,8,2416.0,20828.442159299,208.28442159299001,1692.0,0.008672056,0.02968,0.307646299
2,0,11,2482.0,14389.301460961997,143.89301460961997,1724.0,0.0267817,0.252338,2.535316654
2,0,11,2523.0,285.642482354,2.85642482354,2506.0,0.0267817,0.331876,2.535316654
2,0,2,2560.0,36983.877669343994,369.83877669343997,389.0,0.0267817,0.322251,2.535316654
2,2,12,2591.0,9511.553313357,95.11553313357001,2198.0,0.040783417,0.217187,3.493269943
2,1,2,2603.0,3319.5827858320004,33.19582785832,2516.0,0.028054602,0.064932,2.109958108
0,0,3,2627.0,76534.684074003,765.3468407400301,63.0,0.008672056,0.021345,0.307646299
2,0,7,2630.0,42987.417362096,429.87417362096,60.0,0.0267817,0.337056,2.535316654
2,2,0,2648.0,26979.878974437,269.79878974437,1730.0,0.040783417,0.159102,3.493269943
2,2,3,2685.0,9535.223037037002,95.35223037037002,2339.0,0.040783417,0.175704,3.493269943
0,0,4,2705.0,35175.853433461,351.75853433461003,1532.0,0.008672056,0.020605000000000002,0.307646299
2,1,18,2705.0,70590.54942486201,705.9054942486201,1532.0,0.025547585,0.027801999999999997,1.650573132
2,2,5,2752.0,26623.829106692,266.23829106692,1895.0,0.035798463,0.12448699999999999,2.980562943
2,0,1,2914.0,15656.89907272,156.5689907272,1956.0,0.0267817,0.357417,2.535316654
2,2,3,2928.0,2264.060023959,22.64060023959,2844.0,0.035798463,0.154495,2.980562943
2,2,1,2942.0,18917.211442969998,189.17211442969997,1743.0,0.0267817,0.392466,2.535316654
