action,rack_id,hardware_id,finish_time,e_self_it,e_self_cooling,start_time,computing_time,qos,energy_consumption
2,0,15,128.0,1265.547192344,12.65547192344,77.0,0.028054602,0.12346900000000001,2.109958108
1,0,0,330.0,39075.444170557996,10159.615484345079,10.0,0.233688547,0.304262,35.33893188
2,0,0,331.0,7451.925249344999,74.51925249345,11.0,0.040369528,0.281748,4.149884927
2,0,2,355.0,14372.619958886997,143.72619958886997,12.0,0.040369528,0.11740199999999999,4.149884927
2,0,3,355.0,9562.512452139,95.62512452139,12.0,0.040369528,0.20951799999999998,4.149884927
0,0,0,355.0,20022.059136022,200.22059136022,11.0,0.378377307,0.306152,22.02489374
2,0,6,355.0,9073.000177322998,90.73000177322999,13.0,0.040369528,0.226521,4.149884927
2,0,1,355.0,6096.048459723001,60.96048459723001,11.0,0.040369528,0.485174,4.149884927
2,0,4,355.0,10165.648985306,101.65648985306,12.0,0.040369528,0.19075,4.149884927
2,0,7,355.0,7394.707215467,73.94707215467001,13.0,0.040369528,0.322178,4.149884927
2,0,5,355.0,7026.34206112,70.2634206112,12.0,0.040369528,0.35699899999999996,4.149884927
2,0,11,364.0,7572.8858854089995,75.72885885408999,18.0,0.040783417,0.259375,3.493269943
2,0,8,366.0,11601.76963752,116.01769637519999,15.0,0.040369528,0.162475,4.149884927
2,0,10,366.0,10840.024087413998,108.40024087413998,17.0,0.040369528,0.177812,4.149884927
2,0,9,366.0,7327.367250292999,73.27367250293,15.0,0.040369528,0.344357,4.149884927
2,0,7,631.0,170.14828914599997,1.7014828914599998,625.0,0.035798463,0.140239,2.980562943
2,0,15,684.0,30973.485008846004,309.73485008846006,168.0,0.025547585,0.027887000000000002,1.650573132
0,0,2,690.0,33077.664070792,330.77664070792,75.0,0.12593318,0.118441,6.773681904
0,0,1,725.0,35122.48867644,351.2248867644,72.0,0.12593318,0.08270599999999999,6.773681904
2,0,10,869.0,4666.272389600001,46.66272389600001,793.0,0.025547585,0.027138,1.650573132
2,0,16,896.0,19118.178407119998,191.18178407119998,80.0,0.028054602,0.13622599999999999,2.109958108
3,0,1,927.0,18643.284925921,4847.254080739461,411.0,0.038275455,0.138734,4.008268109
2,0,18,932.0,16744.200091605002,167.44200091605003,302.0,0.040783417,0.186112,3.493269943
2,0,16,940.0,572.5771324990001,5.725771324990001,915.0,0.035798463,0.20189100000000001,2.980562943
2,0,0,981.0,15600.922690942001,156.00922690942002,399.0,0.008844684,0.058085000000000005,1.064684258
2,0,18,1039.0,181.22249065799997,1.8122249065799998,1027.0,0.0267817,0.433825,2.535316654
0,0,2,1048.0,1141.524045208,11.415240452079999,1028.0,0.449792373,0.280562,25.82014818
0,0,0,1098.0,24278.77973927,242.7877973927,492.0,0.215241714,0.184876,8.623915022
2,0,6,1110.0,11660.518813503999,116.60518813504,604.0,0.028054602,0.140215,2.109958108
0,0,3,1190.0,25423.028666811,254.23028666810998,324.0,0.008672056,0.024479,0.307646299
2,0,19,1190.0,55949.612567954005,559.4961256795401,324.0,0.025547585,0.021353999999999998,1.650573132
3,0,0,1204.0,57789.24668966,15025.204139311601,334.0,0.025139011,0.01744,1.66986749
2,0,2,1263.0,24559.449781534,245.59449781534,464.0,0.035798463,0.12645,2.980562943
2,0,15,1375.0,16317.645227873,163.17645227873,824.0,0.035798463,0.133705,2.980562943
2,0,10,1665.0,21624.792973647,216.24792973647,903.0,0.040783417,0.16787,3.493269943
2,0,6,1931.0,16452.547179891997,164.52547179891997,1147.0,0.035798463,0.23868000000000003,2.980562943
1,0,0,1956.0,52440.439729885,13634.514329770102,619.0,0.216643645,0.208484,8.497495705
2,0,14,1997.0,30280.393341276,302.80393341276005,56.0,0.0267817,0.404842,2.535316654
2,0,8,2026.0,87607.578436714,876.07578436714,670.0,0.025547585,0.022478,1.650573132
2,0,3,2031.0,34621.00335256,346.2100335256,466.0,0.028054602,0.150912,2.109958108
2,1,5,2038.0,18485.368667419,184.85368667419,1332.0,0.040783417,0.19064,3.493269943
3,0,2,2141.0,100327.07238478001,26085.038820042802,581.0,0.025139011,0.026117,1.66986749
2,1,18,2212.0,124.050458552,1.2405045855199999,2207.0,0.040783417,0.20033499999999999,3.493269943
2,1,19,2214.0,157.035397581,1.5703539758100002,2208.0,0.035798463,0.159638,2.980562943
2,1,13,2353.0,18323.912209702,183.23912209702002,1774.0,0.008844684,0.045096,1.064684258
2,1,3,2369.0,30231.103685046997,302.31103685047,1108.0,0.035798463,0.187651,2.980562943
