action,rack_id,hardware_id,finish_time,e_self_it,e_self_cooling,start_time,computing_time,qos,energy_consumption
2,0,15,107.0,421.106192743,4.21106192743,94.0,0.035798463,0.116526,2.980562943
2,0,17,235.0,152.28055420700002,1.5228055420700002,230.0,0.035798463,0.127074,2.980562943
2,0,1,330.0,9497.344796607,94.97344796607,10.0,0.040369528,0.190272,4.149884927
2,0,2,330.0,8534.574057328,85.34574057328,10.0,0.040369528,0.224692,4.149884927
2,0,7,331.0,7345.732404639999,73.45732404639999,16.0,0.040369528,0.281146,4.149884927
0,0,0,355.0,19959.497884747998,199.59497884747998,12.0,0.378377307,0.321886,22.02489374
2,0,3,355.0,7474.646249818999,74.74646249819,11.0,0.040369528,0.319372,4.149884927
2,0,4,355.0,7103.773474766,71.03773474766,11.0,0.040369528,0.351492,4.149884927
2,0,8,366.0,8457.447471922,84.57447471921999,17.0,0.040369528,0.26305300000000004,4.149884927
0,0,1,366.0,20310.491224876,203.10491224876,17.0,0.378377307,0.362754,22.02489374
2,0,5,366.0,6709.245958537999,67.09245958538,15.0,0.040369528,0.41085699999999997,4.149884927
3,0,0,366.0,6429.2995081300005,1671.6178721138,111.0,0.038275455,0.23830700000000002,4.008268109
2,0,9,366.0,9543.842469552,95.43842469552001,17.0,0.040369528,0.21590900000000002,4.149884927
2,0,10,366.0,8258.899420631,82.58899420631,17.0,0.040369528,0.274144,4.149884927
0,0,2,366.0,20310.491224876,203.10491224876,17.0,0.378377307,0.369349,22.02489374
2,0,6,366.0,7072.626354296999,70.72626354296999,15.0,0.040369528,0.369019,4.149884927
2,0,1,539.0,2762.007879323,27.62007879323,465.0,0.035798463,0.095959,2.980562943
2,0,2,631.0,92.452408141,0.9245240814100001,627.0,0.040783417,0.234715,3.493269943
2,0,15,672.0,11969.888746158,119.69888746158,168.0,0.040783417,0.22434899999999997,3.493269943
2,0,18,804.0,13554.173720407001,135.54173720407002,269.0,0.040783417,0.201196,3.493269943
2,0,4,807.0,1698.050698696,16.98050698696,740.0,0.035798463,0.17074,2.980562943
2,0,13,957.0,25415.071637605,254.15071637605,77.0,0.040783417,0.163407,3.493269943
2,0,14,964.0,22029.455280856,220.29455280856,85.0,0.028054602,0.121449,2.109958108
2,0,13,1024.0,77.206409634,0.77206409634,1021.0,0.035798463,0.159547,2.980562943
2,0,13,1041.0,287.845012032,2.87845012032,1029.0,0.035798463,0.186478,2.980562943
3,0,0,1148.0,15455.42562108,4018.4106614808,608.0,0.008514694,0.062667,1.252211195
2,0,15,1264.0,6866.399156184999,68.66399156185,1035.0,0.035798463,0.131218,2.980562943
0,0,5,1340.0,36094.951451543,360.94951451543,81.0,0.008672056,0.030781,0.307646299
2,0,16,1414.0,24772.090524036,247.72090524036003,206.0,0.040369528,0.35646300000000003,4.149884927
3,0,1,1421.0,159.666923771,41.51340018046,1417.0,0.035004458,0.107733,3.584285763
2,0,16,1422.0,118.67734939,1.1867734939,1418.0,0.035798463,0.131418,2.980562943
2,0,7,1442.0,13884.094018020001,138.84094018020002,899.0,0.040783417,0.198123,3.493269943
1,0,0,1491.0,33546.906772492,8722.19576084792,334.0,0.008512394,0.02765,0.304127587
3,0,0,1492.0,4430.789393776,1152.0052423817601,1369.0,0.027557281,0.088378,2.576643546
