action,rack_id,hardware_id,finish_time,e_self_it,e_self_cooling,start_time,computing_time,qos,energy_consumption
2,0,7,65.0,1203.0450846949998,12.030450846949998,14.0,0.040369528,0.27423200000000003,4.149884927
2,0,15,252.0,2936.884853988,29.368848539880002,54.0,0.0267817,0.46844600000000003,2.535316654
2,0,8,331.0,6686.403026767999,66.86403026768,16.0,0.040369528,0.333544,4.149884927
3,0,0,340.0,12918.610065912,3358.8386171371203,14.0,0.036708363,0.18878,5.963033842
2,0,4,355.0,6831.5401994759995,68.31540199476,12.0,0.040369528,0.377636,4.149884927
2,0,1,355.0,10178.156606012,101.78156606012,10.0,0.040369528,0.192051,4.149884927
2,0,3,355.0,8265.092265335998,82.65092265335998,11.0,0.040369528,0.267033,4.149884927
2,0,5,355.0,7977.8742314579995,79.77874231458,12.0,0.040369528,0.282514,4.149884927
2,0,2,355.0,6877.763527005,68.77763527005,10.0,0.040369528,0.376651,4.149884927
2,0,6,355.0,7258.605819234001,72.58605819234,12.0,0.040369528,0.335311,4.149884927
2,0,10,366.0,6506.921234776,65.06921234776,18.0,0.040369528,0.430492,4.149884927
2,0,9,366.0,7367.306284644999,73.67306284645,17.0,0.040369528,0.337179,4.149884927
2,0,11,366.0,7394.768181115,73.94768181114999,18.0,0.040369528,0.332856,4.149884927
0,0,2,429.0,13592.037449532,135.92037449532,192.0,0.449792373,0.25246799999999997,25.82014818
2,0,9,759.0,2277.200285792,22.77200285792,693.0,0.028054602,0.074598,2.109958108
2,0,15,891.0,16797.648901599998,167.976489016,254.0,0.028054602,0.111751,2.109958108
2,0,2,970.0,13372.194935124,133.72194935124,493.0,0.040783417,0.17103,3.493269943
2,1,1,1024.0,110.319301199,1.10319301199,1019.0,0.035798463,0.213179,2.980562943
2,1,4,1024.0,33.603204817,0.33603204817,1023.0,0.035798463,0.10194199999999999,2.980562943
2,1,2,1026.0,157.525710833,1.57525710833,1021.0,0.035798463,0.12161,2.980562943
2,1,3,1026.0,85.07414457299998,0.8507414457299999,1023.0,0.035798463,0.139026,2.980562943
1,0,1,1040.0,377.912175326,98.25716558476,1027.0,0.008512394,0.026923000000000002,0.304127587
2,1,1,1047.0,1355.374868522,13.55374868522,1026.0,0.025547585,0.024527,1.650573132
2,1,2,1051.0,563.4108785829999,5.634108785829999,1028.0,0.040369528,0.255851,4.149884927
2,1,0,1052.0,924.413416361,9.244134163610001,1008.0,0.040783417,0.279341,3.493269943
2,0,8,1089.0,21248.139666012,212.48139666012003,344.0,0.008844684,0.052707000000000004,1.064684258
2,0,4,1201.0,38570.633285776006,385.70633285776006,604.0,0.025547585,0.014523,1.650573132
0,0,3,1205.0,25734.301958469,257.34301958469,334.0,0.008672056,0.023175,0.307646299
2,1,3,1264.0,6032.419252651,60.32419252651,1035.0,0.035798463,0.160434,2.980562943
2,0,15,1265.0,7676.910007932999,76.76910007932999,924.0,0.040369528,0.29934,4.149884927
0,0,6,1299.0,3791.169809631,37.911698096310005,1182.0,0.008672056,0.012832,0.307646299
2,0,17,1308.0,33275.874473583994,332.75874473583997,179.0,0.028054602,0.093939,2.109958108
1,0,1,1329.0,10648.056795362001,2768.4947667941206,1145.0,0.121515624,0.095917,7.032627357
2,1,1,1402.0,6948.405855007,69.48405855007,1137.0,0.035798463,0.161649,2.980562943
2,0,15,1487.0,3758.313782878,37.58313782878,1375.0,0.035798463,0.11132,2.980562943
0,0,0,1502.0,83688.896148162,836.8889614816201,44.0,0.449792373,0.259177,25.82014818
2,0,15,1666.0,3336.753318784,33.36753318784,1546.0,0.028054602,0.102677,2.109958108
2,0,10,1732.0,26504.564464213,265.04564464213,722.0,0.040369528,0.230634,4.149884927
2,0,8,1832.0,17669.215572936002,176.69215572936002,1124.0,0.040783417,0.20625,3.493269943
2,0,19,1862.0,20038.091145382998,200.38091145382998,960.0,0.040783417,0.252567,3.493269943
2,1,5,1894.0,7842.376708425001,78.42376708425002,1642.0,0.040783417,0.146072,3.493269943
2,0,10,1910.0,3337.2303130419996,33.37230313041999,1795.0,0.035798463,0.13774,2.980562943
2,0,19,1996.0,412.444981316,4.12444981316,1967.0,0.0267817,0.531041,2.535316654
0,0,7,2017.0,3291.7660163199994,32.9176601632,1901.0,0.168585066,0.178984,4.808776556
2,1,12,2122.0,3403.094494608,34.03094494608,1995.0,0.028054602,0.108872,2.109958108
2,1,11,2125.0,4695.356070613,46.953560706130006,1989.0,0.040783417,0.12576700000000002,3.493269943
0,0,2,2141.0,46024.329713814004,460.24329713814006,581.0,0.008672056,0.023459,0.307646299
2,1,6,2196.0,11729.665873943999,117.29665873943999,1684.0,0.028054602,0.141684,2.109958108
2,1,7,2210.0,13661.88384656,136.6188384656,1689.0,0.028054602,0.11276300000000002,2.109958108
2,0,5,2269.0,26862.023328819996,268.6202332882,678.0,0.0267817,0.329384,2.535316654
2,1,3,2277.0,20433.766025544,204.33766025544,1569.0,0.040783417,0.163553,3.493269943
2,1,11,2280.0,3667.5918569039995,36.67591856903999,2150.0,0.040369528,0.205548,4.149884927
0,0,5,2282.0,40188.861459780004,401.88861459780003,940.0,0.008672056,0.020819,0.307646299
2,1,10,2295.0,7657.049564039999,76.57049564039998,1815.0,0.0267817,0.380784,2.535316654
2,0,4,2343.0,15874.141721153997,158.74141721153998,1266.0,0.0267817,0.47828999999999994,2.535316654
2,1,14,2352.0,5103.764626168,51.03764626168,2192.0,0.035798463,0.11972999999999999,2.980562943
2,1,7,2514.0,7693.789077152,76.93789077152,2221.0,0.028054602,0.112496,2.109958108
2,1,14,2528.0,595.067444294,5.95067444294,2505.0,0.0267817,0.142395,2.535316654
2,0,15,2539.0,27660.113490133997,276.60113490134,1673.0,0.040783417,0.14062,3.493269943
2,0,4,2555.0,2265.850264914,22.65850264914,2480.0,0.035798463,0.129641,2.980562943
2,0,8,2627.0,18635.219028065,186.35219028065,1848.0,0.040369528,0.268999,4.149884927
1,0,1,2705.0,33757.963548567,8777.07052262742,1532.0,0.008512394,0.029795,0.304127587
0,0,0,2705.0,34757.10062553301,347.5710062553301,1532.0,0.008672056,0.022631000000000002,0.307646299
2,0,12,2758.0,58510.775000921996,585.10775000922,26.0,0.040369528,0.32812399999999997,4.149884927
3,0,2,2807.0,15629.295742836,4063.6168931373604,2281.0,0.036708363,0.283775,5.963033842
2,1,14,2911.0,5092.555590092999,50.92555590092999,2680.0,0.035798463,0.21768099999999999,2.980562943
2,0,12,2928.0,2274.5503372109997,22.745503372109997,2844.0,0.035798463,0.153454,2.980562943
2,1,12,2973.0,22779.202594111997,227.79202594112,2163.0,0.028054602,0.100937,2.109958108
2,1,1,2976.0,38232.0629132,382.320629132,1467.0,0.028054602,0.119281,2.109958108
2,1,2,2976.0,43202.575556296,432.02575556296,1467.0,0.028054602,0.09819299999999999,2.109958108
2,1,11,2977.0,16814.954758736,168.14954758736,2324.0,0.028054602,0.116132,2.109958108
0,0,7,2990.0,24277.231113761,242.77231113761002,2148.0,0.008672056,0.029006999999999998,0.307646299
0,0,2,3005.0,26338.577949150007,263.3857794915001,2147.0,0.008672056,0.017491999999999997,0.307646299
2,1,4,3045.0,42057.904885944,420.57904885944004,1604.0,0.028054602,0.095345,2.109958108
2,1,13,3083.0,20887.421820531,208.87421820531,2108.0,0.040369528,0.32791,4.149884927
2,1,18,3292.0,9473.548868155,94.73548868155,2856.0,0.040369528,0.319313,4.149884927
0,0,4,3395.0,86576.02032555,865.7602032555,583.0,0.008672056,0.017162,0.307646299
0,0,8,3483.0,44564.144023569,445.64144023569,1969.0,0.008672056,0.023924,0.307646299
2,0,13,3484.0,49057.117763456,490.57117763456,44.0,0.0267817,0.532146,2.535316654
2,0,7,3484.0,103538.506726708,1035.38506726708,102.0,0.040783417,0.14967,3.493269943
2,0,14,3485.0,66490.062600294,664.9006260029399,47.0,0.0267817,0.24277800000000002,2.535316654
2,1,9,3546.0,63027.331323137994,630.2733132313799,1719.0,0.040783417,0.125945,3.493269943
2,2,12,3628.0,96.621770244,0.96621770244,3624.0,0.008844684,0.06789500000000001,1.064684258
2,2,0,3753.0,21648.197218968,216.48197218968,2889.0,0.040783417,0.204898,3.493269943
2,1,1,3773.0,26443.641586102996,264.43641586102996,3045.0,0.040783417,0.117203,3.493269943
2,1,4,3806.0,18007.458117750997,180.07458117750997,3112.0,0.040783417,0.193474,3.493269943
2,1,19,3863.0,29231.220140624002,292.31220140624004,2880.0,0.040783417,0.156319,3.493269943
2,1,11,3887.0,21915.235633842996,219.15235633842997,3112.0,0.040783417,0.16878900000000002,3.493269943
0,0,2,3910.0,9388.742558431999,93.88742558431998,3585.0,0.008672056,0.028448,0.307646299
0,0,4,3910.0,9275.01534372,92.75015343720001,3585.0,0.008672056,0.032368,0.307646299
2,1,9,3910.0,17044.721924416,170.44721924416,3585.0,0.025547585,0.032868,1.650573132
0,0,5,3910.0,9393.426410482998,93.93426410482998,3585.0,0.008672056,0.028306,0.307646299
2,2,8,3936.0,10978.358758936998,109.78358758936999,3614.0,0.040369528,0.15546600000000002,4.149884927
2,2,9,3936.0,9779.578071896998,97.79578071896998,3614.0,0.040369528,0.183804,4.149884927
2,2,6,3951.0,6509.33740701,65.0933740701,3611.0,0.040369528,0.409244,4.149884927
2,2,7,3952.0,7363.468646526,73.63468646526,3612.0,0.040369528,0.321354,4.149884927
2,2,10,3971.0,8899.558815915998,88.99558815915998,3616.0,0.040369528,0.24846100000000002,4.149884927
2,2,11,3971.0,7136.34206112,71.3634206112,3617.0,0.040369528,0.368388,4.149884927
2,1,1,4041.0,5472.01834208,54.720183420800005,3790.0,0.040783417,0.26136,3.493269943
2,2,3,4074.0,17676.20983955,176.7620983955,3340.0,0.040783417,0.21907100000000002,3.493269943
3,0,1,4169.0,75266.44199195999,19569.2749179096,673.0,0.020054302,0.418038,5.0207346
0,1,4,4183.0,5439.608323066001,54.396083230660004,3998.0,0.008672056,0.024144,0.307646299
0,1,5,4199.0,2365.699565492,23.656995654920003,4117.0,0.008672056,0.028824000000000002,0.307646299
2,0,8,4203.0,69561.32376150499,695.6132376150499,2647.0,0.040369528,0.10793699999999999,4.149884927
2,0,3,4248.0,56163.8720071,561.638720071,593.0,0.0267817,0.42251700000000003,2.535316654
2,2,13,4277.0,8993.382092066,89.93382092066,3645.0,0.0267817,0.535868,2.535316654
2,1,9,4290.0,8949.528333091997,89.49528333091997,3933.0,0.040369528,0.248588,4.149884927
2,0,19,4293.0,52896.982575373,528.96982575373,2051.0,0.035798463,0.192919,2.980562943
2,0,18,4306.0,92742.36709389999,927.4236709389999,213.0,0.0267817,0.179121,2.535316654
2,0,19,4379.0,107.87958700600001,1.0787958700600002,4375.0,0.040783417,0.175075,3.493269943
2,1,9,4380.0,74.01249481,0.7401249481000001,4376.0,0.0267817,0.261875,2.535316654
2,0,18,4380.0,79.47749550199998,0.7947749550199998,4375.0,0.0267817,0.376565,2.535316654
2,0,7,4485.0,20808.250789722,208.08250789721998,3525.0,0.0267817,0.194198,2.535316654
2,2,4,4492.0,22296.294486479997,222.96294486479997,3469.0,0.008844684,0.082761,1.064684258
2,0,4,4522.0,34494.16021813,344.94160218129997,2568.0,0.0267817,0.29626399999999997,2.535316654
0,0,6,4604.0,174732.135452214,1747.32135452214,1602.0,0.378377307,0.196198,22.02489374
2,1,10,4649.0,40066.29993856199,400.6629993856199,2321.0,0.0267817,0.314465,2.535316654
0,0,7,4730.0,34312.756154821,343.12756154821,3595.0,0.008672056,0.019419,0.307646299
2,2,9,4731.0,4863.468047876,48.63468047876,4573.0,0.035798463,0.126147,2.980562943
2,2,10,4742.0,4085.688686936,40.856886869360004,4589.0,0.028054602,0.109445,2.109958108
2,1,17,4757.0,49847.917756063,498.47917756063,2854.0,0.035798463,0.16193,2.980562943
2,0,6,4787.0,59642.85965069,596.4285965069,690.0,0.0267817,0.497482,2.535316654
0,0,4,4790.0,25298.824432304,252.98824432304002,3940.0,0.008672056,0.021835,0.307646299
0,0,5,4790.0,24207.158213049002,242.07158213049001,3940.0,0.008672056,0.033147,0.307646299
2,0,18,4891.0,12203.20638992,122.03206389920001,4397.0,0.008844684,0.066393,1.064684258
2,1,17,4892.0,92.67499654000001,0.9267499654000001,4885.0,0.0267817,0.658626,2.535316654
2,1,9,4975.0,16778.238384457,167.78238384457,4422.0,0.035798463,0.128933,2.980562943
2,1,13,4990.0,44099.559576096,440.99559576096,3157.0,0.040783417,0.21944899999999998,3.493269943
2,1,12,4991.0,66037.75161480698,660.3775161480698,3157.0,0.040783417,0.11863499999999999,3.493269943
2,0,4,4997.0,10744.516565453998,107.44516565453998,4535.0,0.0267817,0.171003,2.535316654
2,0,4,5032.0,585.679471625,5.8567947162500005,5012.0,0.040783417,0.159584,3.493269943
0,0,6,5078.0,12390.932396060001,123.90932396060002,4647.0,0.008672056,0.029889,0.307646299
0,0,2,5090.0,33274.204376007,332.74204376007003,3927.0,0.008672056,0.031475,0.307646299
2,1,16,5142.0,110915.88354968,1109.1588354968,2325.0,0.008844684,0.033235,1.064684258
0,0,8,5144.0,43017.242851843,430.17242851843,3657.0,0.008672056,0.028056,0.307646299
2,2,4,5167.0,9547.634542587999,95.47634542588,4512.0,0.0267817,0.49535100000000004,2.535316654
2,2,2,5180.0,32467.238433312,324.67238433312,2960.0,0.0267817,0.490275,2.535316654
2,1,12,5305.0,3052.8402166809997,30.528402166809997,5193.0,0.035798463,0.151794,2.980562943
2,2,16,5322.0,40402.37953351,404.02379533510003,3710.0,0.040783417,0.204826,3.493269943
2,2,17,5418.0,44244.495154001,442.44495154001004,3715.0,0.035798463,0.164099,2.980562943
