action,rack_id,hardware_id,finish_time,e_self_it,e_self_cooling,start_time,computing_time,qos,energy_consumption
2,0,12,177.0,2058.8148673329997,20.588148673329997,113.0,0.035798463,0.118278,2.980562943
2,1,2,235.0,113.43219276399998,1.1343219276399998,231.0,0.035798463,0.138768,2.980562943
2,0,0,330.0,10633.678828588998,106.33678828588998,11.0,0.040369528,0.160499,4.149884927
2,0,1,355.0,7378.483887938,73.78483887938,12.0,0.040369528,0.325284,4.149884927
2,0,2,355.0,7191.174405588,71.91174405588,12.0,0.040369528,0.34141900000000003,4.149884927
2,0,5,583.0,15074.083134438999,150.74083134439,26.0,0.040369528,0.21954400000000002,4.149884927
2,1,0,893.0,19969.179408861997,199.69179408862,210.0,0.008844684,0.050743,1.064684258
2,1,15,904.0,2898.6826814079996,28.986826814079997,800.0,0.028054602,0.102328,2.109958108
2,0,12,945.0,15535.637758462999,155.35637758463,189.0,0.040369528,0.355003,4.149884927
2,0,11,959.0,20910.113940151998,209.10113940152,99.0,0.028054602,0.127799,2.109958108
2,0,1,1023.0,16679.43343059,166.7943343059,405.0,0.008844684,0.057461,1.064684258
2,2,3,1024.0,54.942496194,0.54942496194,1021.0,0.0267817,0.251866,2.535316654
2,2,2,1024.0,69.477495502,0.69477495502,1020.0,0.0267817,0.288713,2.535316654
2,0,1,1047.0,281.62998754399996,2.8162998754399995,1027.0,0.0267817,0.546628,2.535316654
2,2,2,1050.0,385.5274747419999,3.8552747474199993,1028.0,0.0267817,0.299749,2.535316654
2,0,9,1065.0,20813.705849926,208.13705849925998,65.0,0.0267817,0.20964499999999997,2.535316654
2,0,3,1074.0,68031.724672194,680.31724672194,21.0,0.025547585,0.024000999999999998,1.650573132
2,2,1,1166.0,3496.906505588,34.96906505588,1018.0,0.008844684,0.071634,1.064684258
0,0,0,1190.0,25497.888126784,254.97888126784002,324.0,0.008672056,0.023864,0.307646299
2,0,0,1201.0,25453.623420027998,254.53623420027998,375.0,0.035798463,0.12598800000000002,2.980562943
0,0,1,1205.0,26364.238972907,263.64238972907,334.0,0.008672056,0.019249000000000002,0.307646299
2,0,18,1213.0,22553.341142411,225.53341142411003,194.0,0.040783417,0.254255,3.493269943
2,1,17,1223.0,9903.559972840001,99.03559972840002,883.0,0.028054602,0.09563200000000001,2.109958108
2,2,3,1264.0,6897.870095941001,68.97870095941,1035.0,0.035798463,0.13028599999999999,2.980562943
2,0,14,1315.0,24540.730023799,245.40730023799,141.0,0.040369528,0.343496,4.149884927
2,1,16,1322.0,11282.273942373999,112.82273942373999,813.0,0.008844684,0.08024400000000001,1.064684258
2,1,13,1400.0,16615.016875139998,166.15016875139997,720.0,0.040369528,0.259471,4.149884927
2,1,15,1549.0,9962.01194121,99.6201194121,919.0,0.0267817,0.389899,2.535316654
2,2,8,1657.0,2275.0773847819996,22.750773847819996,1505.0,0.0267817,0.455578,2.535316654
2,1,19,1693.0,19199.515589253,191.99515589253,922.0,0.035798463,0.175956,2.980562943
2,0,0,1745.0,15798.914540450998,157.98914540451,1241.0,0.040783417,0.144523,3.493269943
2,1,14,1748.0,28558.564179448003,285.58564179448007,736.0,0.040783417,0.16933199999999998,3.493269943
2,2,1,1749.0,15006.760399890001,150.0676039989,1186.0,0.008844684,0.058611,1.064684258
2,1,9,1874.0,21479.591119113997,214.79591119113996,631.0,0.0267817,0.31142,2.535316654
2,0,11,1885.0,23171.074510242,231.71074510242002,973.0,0.040783417,0.200238,3.493269943
2,2,7,1938.0,17940.948918088,179.40948918088,1196.0,0.028054602,0.129018,2.109958108
