action,rack_id,hardware_id,finish_time,e_self_it,e_self_cooling,start_time,computing_time,qos,energy_consumption
0,0,2,74.0,928.7174362110002,9.287174362110003,42.0,0.008672056,0.027172,0.307646299
2,0,4,86.0,1796.3949976299998,17.963949976299997,15.0,0.040369528,0.24436599999999997,4.149884927
2,1,2,233.0,31.33749827,0.3133749827,231.0,0.0267817,0.338354,2.535316654
2,1,3,235.0,103.432192764,1.0343219276400002,232.0,0.035798463,0.105274,2.980562943
2,1,2,236.0,19.069998616,0.19069998616,235.0,0.0267817,0.237835,2.535316654
2,0,18,287.0,2897.3877758060003,28.973877758060002,160.0,0.008844684,0.076168,1.064684258
2,0,4,312.0,5378.665269383999,53.78665269383999,93.0,0.028054602,0.125591,2.109958108
2,0,0,330.0,6692.687319944999,66.92687319945,11.0,0.040369528,0.341,4.149884927
2,0,2,331.0,8056.300351452999,80.56300351453,12.0,0.040369528,0.24548299999999998,4.149884927
2,0,5,331.0,6308.037872421,63.08037872421001,16.0,0.040369528,0.37354899999999996,4.149884927
2,0,3,331.0,10933.374000349,109.33374000349,12.0,0.040369528,0.15429,4.149884927
2,0,1,331.0,8358.503143919,83.58503143919,11.0,0.040369528,0.232357,4.149884927
2,0,6,366.0,7237.4282159409995,72.37428215941,18.0,0.040369528,0.34674499999999997,4.149884927
2,0,12,459.0,9064.894240876,90.64894240875999,50.0,0.0267817,0.186338,2.535316654
2,0,19,466.0,7866.259736511999,78.66259736511999,196.0,0.028054602,0.095588,2.109958108
0,0,1,624.0,17328.274643595003,173.28274643595003,26.0,0.008672056,0.027601999999999998,0.307646299
2,0,7,624.0,34541.603152234,345.41603152234,21.0,0.025547585,0.029504000000000002,1.650573132
2,0,5,761.0,8636.537832026,86.36537832026,441.0,0.040783417,0.181532,3.493269943
2,0,6,826.0,9674.147349209,96.74147349209001,455.0,0.040783417,0.191867,3.493269943
2,1,8,940.0,666.989951767,6.66989951767,915.0,0.035798463,0.156772,2.980562943
0,0,2,950.0,25273.836165535,252.73836165535002,83.0,0.008672056,0.026079,0.307646299
2,1,9,1023.0,1229.076771014,12.29076771014,973.0,0.035798463,0.179401,2.980562943
2,1,10,1025.0,146.54508432900002,1.4654508432900002,1019.0,0.035798463,0.178031,2.980562943
0,0,0,1028.0,30115.072166121005,301.15072166121007,20.0,0.008672056,0.0212,0.307646299
2,1,11,1039.0,166.68749135,1.6668749134999998,1028.0,0.0267817,0.423256,2.535316654
2,1,9,1052.0,391.51497993199996,3.9151497993199995,1026.0,0.0267817,0.44676099999999996,2.535316654
2,0,12,1053.0,14346.388602219999,143.4638860222,465.0,0.040369528,0.26006799999999997,4.149884927
2,1,8,1123.0,4405.73207347,44.0573207347,967.0,0.008844684,0.053514,1.064684258
0,0,7,1190.0,25031.441688304,250.31441688304,325.0,0.008672056,0.027968,0.307646299
0,0,6,1190.0,24749.45787274,247.4945787274,324.0,0.008672056,0.031861,0.307646299
2,0,19,1201.0,32227.125944522002,322.27125944522004,604.0,0.025547585,0.031719,1.650573132
0,0,8,1201.0,18196.397348278002,181.96397348278003,604.0,0.008672056,0.018343,0.307646299
2,1,3,1201.0,36715.153900716,367.15153900716,604.0,0.025547585,0.027089,1.650573132
