action,rack_id,hardware_id,finish_time,e_self_it,e_self_cooling,start_time,computing_time,qos,energy_consumption
2,0,14,235.0,104.050458552,1.04050458552,232.0,0.040783417,0.12466400000000001,3.493269943
2,0,4,331.0,8834.269229087999,88.34269229087998,11.0,0.040369528,0.212637,4.149884927
2,0,5,340.0,7717.96567993,77.1796567993,14.0,0.040369528,0.273755,4.149884927
2,0,3,355.0,6523.114079480999,65.23114079480999,11.0,0.040369528,0.417907,4.149884927
1,0,0,355.0,52019.179656575994,13524.98671070976,11.0,0.233688547,0.12118699999999999,35.33893188
2,0,1,355.0,6720.4235618309995,67.20423561831,10.0,0.040369528,0.395005,4.149884927
2,0,2,355.0,6499.398372657999,64.99398372658,10.0,0.040369528,0.42381899999999995,4.149884927
2,0,6,366.0,8125.27516228,81.2527516228,18.0,0.040369528,0.280607,4.149884927
2,0,11,366.0,5919.295864115999,59.19295864116,111.0,0.040783417,0.23333,3.493269943
2,0,7,366.0,8312.584644629998,83.12584644629999,18.0,0.040369528,0.269721,4.149884927
2,0,5,409.0,1717.879686643,17.17879686643,345.0,0.035798463,0.155657,2.980562943
0,0,0,488.0,11177.809073568,111.77809073568,209.0,0.215241714,0.198484,8.623915022
1,0,0,628.0,83.43768189699999,21.693797293219998,625.0,0.169374289,0.125945,4.723595155
2,0,14,830.0,12626.993677821,126.26993677821,239.0,0.040783417,0.27145199999999997,3.493269943
2,0,15,830.0,15474.8508963,154.748508963,239.0,0.040783417,0.190633,3.493269943
2,0,8,1007.0,53030.326481637996,530.30326481638,37.0,0.025547585,0.03123,1.650573132
2,1,7,1025.0,71.961253008,0.71961253008,1022.0,0.035798463,0.186337,2.980562943
2,0,8,1025.0,157.525710833,1.57525710833,1020.0,0.035798463,0.12167599999999999,2.980562943
2,0,8,1044.0,390.78689154399996,3.9078689154399995,1028.0,0.035798463,0.18066500000000002,2.980562943
2,1,7,1052.0,380.584978548,3.80584978548,1028.0,0.0267817,0.38559499999999997,2.535316654
0,0,0,1154.0,31317.485358362,313.17485358362,608.0,0.072351546,0.060252,4.150088693
2,0,17,1190.0,55663.383306118,556.63383306118,325.0,0.025547585,0.025668,1.650573132
2,0,3,1201.0,38570.633285776006,385.70633285776006,604.0,0.025547585,0.021100999999999998,1.650573132
2,0,4,1205.0,56273.051635226,562.73051635226,334.0,0.025547585,0.024332,1.650573132
2,0,19,1205.0,53205.23271210801,532.0523271210801,334.0,0.025547585,0.027308999999999996,1.650573132
2,1,1,1265.0,15838.507975352,158.38507975352002,811.0,0.040369528,0.150513,4.149884927
2,0,4,1421.0,3509.3625781030005,35.093625781030006,1288.0,0.035798463,0.159951,2.980562943
2,0,19,1462.0,3289.6947391159997,32.89694739116,1304.0,0.0267817,0.209373,2.535316654
0,0,1,1546.0,46797.508384156,467.97508384156,722.0,0.378377307,0.395588,22.02489374
2,0,4,1659.0,3545.494822156,35.45494822156,1421.0,0.0267817,0.46255799999999997,2.535316654
1,0,1,1674.0,27611.608277815,7179.018152231901,970.0,0.216643645,0.150883,8.497495705
2,0,0,1676.0,38585.739954225995,385.85739954225994,0.0,0.008844684,0.074963,1.064684258
2,0,0,1743.0,1341.2824945439997,13.412824945439997,1689.0,0.028054602,0.123248,2.109958108
2,1,13,1817.0,151.29992770299998,1.5129992770299998,1810.0,0.035798463,0.219952,2.980562943
2,1,5,1974.0,32647.230874404,326.47230874404,972.0,0.008844684,0.043229000000000004,1.064684258
2,1,3,1995.0,28116.572208565998,281.16572208566,955.0,0.040783417,0.1811,3.493269943
2,1,4,2028.0,28654.171130797997,286.54171130798,958.0,0.035798463,0.15628399999999998,2.980562943
2,1,0,2028.0,35906.066576086996,359.06066576087,745.0,0.035798463,0.145798,2.980562943
2,1,9,2044.0,16734.881858962,167.34881858961998,1356.0,0.040783417,0.21534899999999998,3.493269943
2,1,6,2138.0,15695.396864397999,156.95396864398,985.0,0.0267817,0.627642,2.535316654
2,2,0,2213.0,361.10619274299995,3.6110619274299998,2206.0,0.035798463,0.062832,2.980562943
2,0,2,2312.0,57141.923924007,571.41923924007,437.0,0.035798463,0.128078,2.980562943
2,1,7,2369.0,54175.243682737,541.7524368273699,1108.0,0.035798463,0.07956,2.980562943
2,1,8,2369.0,34007.616455767,340.07616455767,1108.0,0.035798463,0.15453599999999998,2.980562943
2,1,12,2389.0,17033.179876561997,170.33179876561996,1602.0,0.040369528,0.321704,4.149884927
2,0,18,2415.0,48581.081369464,485.81081369464005,329.0,0.028054602,0.137656,2.109958108
2,0,9,2432.0,152602.32411002798,1526.0232411002798,70.0,0.025547585,0.020874,1.650573132
2,0,16,2433.0,45193.441431158,451.93441431158,279.0,0.040369528,0.341142,4.149884927
2,1,7,2522.0,276.04997923999997,2.7604997923999997,2508.0,0.0267817,0.233052,2.535316654
2,0,16,2528.0,289.36248788999995,2.8936248788999994,2507.0,0.0267817,0.598837,2.535316654
2,1,7,2606.0,98.623279687,0.98623279687,2602.0,0.040783417,0.200889,3.493269943
2,0,16,2606.0,139.16766264199998,1.3916766264199998,2601.0,0.035798463,0.143886,2.980562943
2,1,5,2624.0,14977.188408730997,149.77188408730999,2067.0,0.035798463,0.155248,2.980562943
0,0,3,2630.0,2473.3305802030004,24.733305802030003,2546.0,0.008672056,0.023853,0.307646299
1,0,0,2643.0,117238.964248574,30482.130704629242,865.0,0.065995284,0.064698,4.351672798
1,0,2,2677.0,23140.744026005,6016.5934467613,2087.0,0.216643645,0.175454,8.497495705
2,1,2,2698.0,92710.330109888,927.10330109888,911.0,0.040783417,0.07367,3.493269943
2,2,1,2826.0,7621.167125974,76.21167125974,2309.0,0.0267817,0.47795,2.535316654
1,0,1,2870.0,33353.568584415,8671.9278319479,1727.0,0.008512394,0.026032999999999997,0.304127587
2,1,2,2905.0,4649.23576936,46.4923576936,2709.0,0.028054602,0.13330799999999998,2.109958108
2,1,13,2911.0,33219.630684348005,332.19630684348004,1834.0,0.040783417,0.148004,3.493269943
1,0,1,2928.0,697.0199552269999,181.22518835901997,2903.0,0.169374289,0.14522000000000002,4.723595155
3,0,5,2942.0,18893.160859466,4912.22182346116,2250.0,0.035004458,0.186911,3.584285763
0,0,0,2976.0,81164.041141968,811.64041141968,1467.0,0.12593318,0.117272,6.773681904
0,0,2,2990.0,24686.451871900998,246.86451871901,2148.0,0.008672056,0.024759,0.307646299
2,1,18,2990.0,55028.848361834,550.28848361834,2124.0,0.025547585,0.026055000000000002,1.650573132
2,1,6,3005.0,43874.566137318,438.74566137318,2147.0,0.025547585,0.033914,1.650573132
2,1,19,3005.0,55432.947118688004,554.32947118688,2147.0,0.025547585,0.022198,1.650573132
3,0,4,3005.0,56992.6329794,14818.084574643999,2147.0,0.025139011,0.021495,1.66986749
2,1,17,3006.0,54476.89092683601,544.7689092683601,2120.0,0.025547585,0.027096,1.650573132
0,0,1,3006.0,26627.035411943,266.27035411943,2120.0,0.008672056,0.020274,0.307646299
2,1,2,3035.0,1542.047424918,15.42047424918,2930.0,0.0267817,0.48226,2.535316654
1,0,3,3152.0,100540.23686055999,26140.4615837456,2151.0,0.30870271,0.441975,40.93891925
2,0,2,3233.0,12751.916814573999,127.51916814573998,2407.0,0.0267817,0.416778,2.535316654
2,0,18,3233.0,18751.199747882,187.51199747882,2417.0,0.008844684,0.07520800000000001,1.064684258
2,0,6,3299.0,40549.595397357996,405.49595397357996,622.0,0.0267817,0.440508,2.535316654
2,1,11,3343.0,38468.155042035,384.68155042035005,1521.0,0.040369528,0.33703299999999997,4.149884927
2,1,4,3349.0,34447.275755657,344.47275755657,2036.0,0.040783417,0.190039,3.493269943
3,0,2,3395.0,182494.31174278,47448.5210531228,583.0,0.025139011,0.025838,1.66986749
2,2,4,3406.0,11692.383599239998,116.92383599239999,2942.0,0.028054602,0.120344,2.109958108
2,0,18,3524.0,822.841258264,8.22841258264,3488.0,0.028054602,0.142024,2.109958108
2,1,4,3568.0,1732.394291256,17.32394291256,3493.0,0.028054602,0.139596,2.109958108
2,2,7,3597.0,7051.512148809999,70.5151214881,3122.0,0.0267817,0.4676,2.535316654
2,2,8,3597.0,9774.779233263998,97.74779233263999,3122.0,0.0267817,0.21432199999999998,2.535316654
2,0,6,3597.0,5373.957130125999,53.73957130125999,3302.0,0.0267817,0.275789,2.535316654
2,0,3,3606.0,58251.785473882,582.51785473882,1247.0,0.040783417,0.20998499999999998,3.493269943
